Idx,kind_of_L1,kind_of_L2,num_of_logins,between_early,between_late
51394,4,7,20,22,0
51395,4,5,8,8,8
51396,5,7,38,3,0
51399,4,6,15,25,2
51402,3,4,23,1200,0
51403,4,5,8,8,1
51404,4,4,10,8,2
51405,4,6,16,17,0
51406,4,6,15,3,0
51409,4,5,14,8,2
51410,4,5,8,8,7
51411,4,5,9,10,5
51412,4,5,10,8,4
51414,4,5,17,8,1
51415,4,5,11,13,0
51417,4,5,10,8,6
51419,5,5,75,10,0
51422,4,5,8,8,8
51423,5,6,13,8,5
51424,4,5,12,4,0
51429,7,6,19,18,0
51430,7,7,46,11,0
51435,6,5,31,51,0
51436,4,4,10,9,7
51439,4,4,6,8,8
51447,5,5,14,9,0
51449,7,7,19,22,6
51450,4,6,38,8,0
51453,4,5,7,8,8
51460,4,5,24,8,1
51469,5,4,8,9,9
51470,5,5,16,74,2
51471,4,5,7,8,8
51481,4,6,12,8,3
51485,4,5,7,9,9
51490,5,7,19,18,0
51491,5,6,31,326,1
51494,4,4,21,9,0
51495,6,6,16,9,2
51497,2,2,16,1,0
51498,4,5,7,9,9
51500,4,5,35,9,0
51505,7,8,65,38,0
51506,5,5,7,10,10
51507,6,7,12,10,10
51508,4,6,31,11,0
51509,4,5,8,9,9
51510,6,7,21,10,0
51516,4,6,12,17,1
51517,6,5,30,30,0
51519,5,4,51,9,0
51520,4,5,11,13,1
51523,4,4,6,10,10
51525,6,5,11,781,0
51532,6,5,15,10,3
51534,4,5,8,10,10
51535,4,5,10,10,1
51538,4,5,7,9,9
51545,5,5,9,6,5
51549,4,6,9,220,2
51551,4,6,11,317,1
51553,5,5,19,9,3
51554,4,6,21,12,0
51565,7,5,30,9,0
51568,6,6,40,9,0
51574,4,6,14,26,1
51577,4,5,7,9,9
51579,6,6,24,138,0
51580,4,4,9,9,1
51581,4,4,10,9,9
51582,6,7,69,24,0
51584,6,6,62,9,2
51586,4,4,10,9,4
51587,6,6,20,9,0
51588,4,5,9,9,3
51589,4,6,15,53,0
51591,6,5,11,9,0
51592,5,5,7,9,9
51595,6,5,21,9,1
51599,7,6,58,9,0
51600,4,5,24,21,0
51601,4,5,19,9,1
51605,6,6,25,136,1
51608,6,6,44,21,1
51612,7,5,56,9,0
51614,4,5,7,9,9
51617,4,6,22,224,0
51618,4,5,18,9,0
51620,4,4,8,9,9
51622,4,5,8,9,9
51623,5,4,12,9,2
51626,5,4,13,9,5
51629,4,6,15,9,2
51634,5,6,18,262,0
51638,4,6,12,9,4
51639,5,4,12,9,3
51640,8,6,29,9,0
51641,4,5,20,10,0
51645,4,5,14,20,1
51646,4,5,7,9,9
51649,5,5,14,10,3
51656,4,5,27,7,0
51658,4,6,13,9,2
51659,4,6,14,9,3
51661,4,5,11,10,5
51662,4,5,8,9,9
51678,6,6,27,10,0
51679,4,5,9,10,10
51682,4,5,9,10,6
51683,9,7,81,50,0
51684,4,5,36,10,0
51685,6,7,11,10,10
51687,4,5,9,11,3
51688,4,6,12,9,5
51695,5,6,17,140,0
51698,4,5,11,10,4
51699,7,6,26,363,2
51705,5,6,32,9,2
51706,4,4,8,10,8
51707,4,6,13,10,1
51712,4,5,7,10,10
51713,4,5,10,10,4
51720,4,5,50,10,0
51721,5,4,13,10,6
51722,7,7,37,10,1
51724,5,5,20,9,1
51729,5,5,9,0,0
51731,4,6,13,10,4
51732,5,5,14,10,10
51733,4,5,9,10,3
51735,6,5,15,10,2
51745,6,6,46,10,1
51747,6,6,22,7,0
51748,4,5,8,10,7
51752,4,4,8,10,10
51758,6,6,18,3,0
51761,4,5,24,10,1
51764,4,6,18,27,0
51769,4,5,8,10,10
51770,4,7,14,14,0
51775,4,6,34,5,2
51779,6,6,16,10,1
51782,4,5,9,10,10
51788,5,6,32,10,2
51790,6,5,9,10,10
51792,5,6,11,267,5
51799,4,5,8,10,0
51800,5,6,22,3,1
51801,5,5,9,93,1
51802,6,6,38,10,2
51803,6,7,31,5,0
51805,4,5,8,12,4
51810,6,7,17,18,0
51811,4,6,24,10,0
51813,4,6,11,12,0
51824,4,5,7,12,12
51825,4,5,10,10,6
51831,4,5,15,8,0
51834,4,6,19,10,1
51837,4,5,10,10,1
51839,4,5,20,10,4
51841,4,5,7,10,10
51843,6,5,38,15,0
51847,5,5,14,87,0
51848,7,5,14,10,5
51849,4,5,11,10,1
51850,4,5,10,14,5
51851,6,6,41,10,2
51855,4,5,7,10,10
51858,4,5,11,10,3
51864,4,7,22,10,2
51866,4,6,18,10,6
51867,4,6,21,10,0
51869,4,5,9,10,9
51879,4,5,15,10,5
51880,6,5,15,10,0
51881,6,5,21,12,0
51883,4,5,11,10,0
51889,4,5,12,10,0
51890,4,6,11,164,9
51891,4,5,19,10,0
51898,4,5,8,10,5
51901,4,6,19,17,2
51903,4,5,10,10,3
51904,7,7,53,694,0
51908,4,6,11,69,5
51909,4,5,16,10,6
51917,5,6,30,4,1
51919,5,4,32,16,0
51920,4,5,7,11,11
51921,4,5,21,10,0
51923,4,5,7,10,10
51924,6,6,26,10,1
51929,6,6,33,10,0
51931,4,5,7,11,11
51932,4,5,10,10,3
51934,4,5,49,11,0
51938,4,6,20,11,3
51944,5,5,7,10,10
51950,6,5,9,13,9
51952,4,5,11,11,1
51954,5,4,16,10,2
51956,5,4,23,11,0
51959,4,5,19,76,0
51961,4,6,32,53,0
51966,6,8,22,11,6
51967,4,5,8,10,8
51968,4,5,11,10,8
51969,6,5,37,11,1
51970,6,5,13,11,5
51972,4,4,31,11,1
51974,4,6,12,10,3
51979,4,5,10,10,3
51982,4,5,17,737,0
51983,6,5,17,10,4
51985,4,5,12,11,8
51986,7,6,26,340,0
51990,4,5,7,11,11
51992,4,5,9,17,10
51994,3,4,26,9,1
51996,5,6,23,11,2
51998,5,5,13,5,0
52003,4,5,8,11,10
52004,4,4,73,11,0
52007,6,6,24,11,1
52008,4,6,13,51,3
52009,5,4,34,11,1
52013,6,5,17,11,1
52015,4,5,29,11,1
52016,4,6,17,27,2
52018,4,5,15,11,2
52019,4,5,18,11,0
52021,4,5,18,9,3
52022,6,7,27,350,0
52023,6,7,64,63,0
52026,4,6,30,38,0
52027,5,5,18,10,3
52028,4,5,7,10,10
52031,4,5,11,10,2
52032,4,4,6,10,10
52033,4,5,22,10,2
52034,9,6,46,10,1
52037,4,6,33,10,3
52055,4,5,7,10,10
52059,4,6,21,24,0
52064,4,5,14,10,3
52066,6,6,14,10,7
52072,4,6,32,10,0
52073,7,6,36,10,4
52078,4,5,10,10,2
52079,4,6,12,9,0
52081,4,4,6,10,10
52082,6,5,25,77,0
52087,7,6,11,34,2
52094,4,6,19,10,2
52097,4,6,11,13,0
52102,4,4,9,10,8
52103,5,4,50,10,1
52104,7,6,45,10,0
52111,6,6,28,17,0
52114,6,5,41,10,0
52117,4,5,9,10,9
52119,7,7,133,7,0
52123,4,5,44,12,0
52124,4,5,7,10,10
52132,6,5,23,11,3
52134,5,6,8,14,0
52139,4,5,8,10,1
52141,4,4,14,11,0
52144,6,6,28,10,0
52147,4,5,10,10,7
52149,4,5,18,10,1
52155,4,6,9,5,2
52158,4,5,9,24,1
52162,4,5,15,10,0
52165,4,5,17,10,5
52174,4,4,11,2,0
52177,6,5,18,10,4
52181,4,5,8,10,9
52182,4,5,12,10,8
52185,4,7,19,10,1
52187,5,6,17,10,4
52192,4,4,9,10,7
52197,7,6,37,10,1
52198,4,6,20,18,2
52201,4,5,7,10,10
52209,5,6,20,3,0
52218,6,5,35,10,2
52222,5,6,13,26,1
52223,5,5,19,10,0
52232,4,5,9,10,2
52241,4,7,14,10,2
52249,6,5,11,10,0
52250,5,5,52,10,0
52256,4,5,7,10,10
52257,6,5,27,10,1
52258,4,5,29,11,0
52259,4,5,14,10,2
52260,4,5,17,10,0
52264,6,7,30,10,0
52273,4,5,10,73,5
52275,6,7,25,10,0
52277,6,9,83,12,0
52278,4,5,11,18,3
52280,4,6,9,10,2
52281,4,6,18,11,1
52291,7,5,72,27,0
52292,4,6,31,13,1
52297,6,5,33,11,1
52298,5,5,7,11,11
52300,4,5,8,11,9
52304,4,5,16,11,0
52308,4,6,17,10,5
52309,4,6,30,56,0
52311,4,5,7,10,10
52313,4,5,7,10,10
52316,6,6,16,11,3
52317,4,5,12,11,7
52320,6,5,29,10,2
52322,4,6,11,11,2
52328,4,5,11,10,5
52330,4,5,12,74,0
52338,6,5,22,11,3
52343,6,7,47,11,0
52347,5,5,7,11,11
52352,6,6,23,10,2
52353,4,5,24,10,0
52355,4,5,9,11,5
52356,9,6,54,224,0
52358,6,7,25,11,2
52360,4,5,10,2,1
52361,4,5,17,11,1
52362,4,6,21,11,5
52364,4,5,9,11,8
52366,5,5,43,675,0
52367,6,5,14,621,3
52370,6,7,46,6,0
52374,4,4,9,9,5
52377,6,7,18,10,8
52382,4,5,11,6,0
52385,6,6,28,6,0
52387,4,5,22,10,0
52388,4,5,13,6,1
52393,4,5,10,6,2
52394,5,5,15,146,1
52397,5,4,29,6,0
52400,5,5,7,6,6
52405,4,5,8,6,5
52415,4,5,17,6,0
52416,6,5,11,6,3
52417,4,4,12,7,0
52419,5,4,23,6,0
52423,4,5,16,6,1
52425,4,6,15,6,0
52435,5,5,16,7,3
52436,4,6,10,7,0
52438,3,3,48,145,0
52440,4,5,7,7,7
52442,4,6,25,32,1
52445,4,4,7,6,6
52449,4,5,20,6,0
52451,4,6,22,6,1
52452,6,7,27,6,0
52454,8,6,25,6,1
52455,4,4,8,6,5
52457,5,7,21,6,1
52458,4,5,9,6,4
52465,5,6,11,6,0
52468,5,5,19,7,0
52474,4,5,7,1,1
52477,8,7,123,11,0
52495,4,5,8,7,6
52500,4,5,10,11,1
52501,5,6,44,87,0
52507,4,5,30,7,2
52509,4,5,7,10,10
52510,4,6,11,13,1
52511,4,5,7,7,7
52514,4,6,13,7,0
52518,8,6,21,92,0
52522,4,6,10,7,1
52524,6,5,33,6,0
52525,4,6,10,8,6
52534,6,5,11,8,0
52537,4,5,9,158,0
52538,4,6,14,8,1
52539,9,7,37,13,0
52541,4,7,78,63,0
52545,4,4,22,10,0
52547,4,6,48,8,0
52549,4,5,8,8,4
52551,4,5,7,9,9
52552,9,7,72,9,0
52553,4,5,9,9,6
52554,5,6,15,9,1
52555,6,5,9,9,8
52563,8,6,19,9,4
52568,4,6,15,12,0
52575,5,5,16,9,4
52579,4,5,16,9,3
52580,5,5,10,9,0
52581,6,6,28,9,0
52582,5,5,7,9,9
52590,4,5,7,10,10
52591,4,4,13,10,0
52597,4,5,8,11,3
52599,7,7,35,10,0
52603,5,6,32,10,0
52604,6,5,9,10,9
52608,4,5,33,10,1
52611,4,6,23,58,0
52616,4,4,7,10,10
52619,7,7,79,77,0
52621,6,6,19,42,3
52622,4,5,16,10,9
52623,7,7,22,9,0
52629,6,5,13,85,10
52630,4,5,12,10,1
52631,4,5,26,10,2
52635,4,6,15,20,6
52637,6,5,11,10,6
52638,4,5,9,3,2
52641,4,6,32,10,1
52642,4,5,9,10,2
52643,4,5,12,10,2
52648,4,6,13,30,0
52652,4,6,13,10,1
52655,4,5,9,10,7
52658,2,3,3,2,2
52659,6,6,15,10,8
52660,6,6,28,10,1
52664,9,7,34,10,5
52666,6,5,41,10,1
52668,4,5,10,28,2
52670,4,7,18,10,4
52673,4,6,16,33,1
52676,4,5,10,10,0
52677,4,5,12,10,0
52678,6,6,15,591,0
52679,4,5,8,15,4
52683,4,5,12,10,7
52690,4,5,7,10,10
52692,8,8,50,10,0
52694,4,5,8,10,8
52698,4,6,11,10,3
52702,4,6,26,10,1
52704,4,5,10,120,1
52706,5,4,11,10,0
52709,4,7,26,10,6
52714,8,7,32,10,0
52725,4,5,7,10,10
52726,4,5,9,10,9
52727,8,6,35,10,1
52729,4,5,9,75,1
52733,4,5,8,10,10
52735,5,6,60,274,0
52736,5,7,38,10,0
52740,4,6,16,2,0
52744,3,2,12,3,1
52747,5,5,20,10,3
52748,5,5,40,13,3
52749,4,5,10,11,1
52752,5,4,17,10,4
52755,4,6,32,10,0
52756,4,5,7,10,10
52758,4,5,26,10,0
52759,4,6,12,10,4
52760,7,5,17,3,0
52761,6,5,12,68,2
52762,5,6,23,10,0
52763,4,5,7,10,10
52765,7,6,40,61,0
52769,4,6,17,10,4
52770,4,4,10,10,7
52775,6,5,9,11,10
52781,6,5,9,10,10
52786,5,7,12,10,9
52787,4,5,14,10,0
52788,4,5,7,10,10
52792,6,7,65,58,0
52794,4,4,7,10,0
52795,4,6,18,9,0
52797,5,6,23,79,0
52799,5,5,11,10,3
52802,6,6,11,12,1
52805,4,5,16,10,3
52813,4,7,19,7,0
52822,4,6,9,166,10
52823,4,5,11,15,2
52824,6,4,42,10,0
52826,7,7,41,11,1
52827,4,5,12,21,4
52833,4,5,25,10,0
52835,7,6,11,826,8
52839,4,5,15,10,1
52846,4,4,7,12,12
52847,4,5,9,10,7
52849,4,6,12,10,1
52856,4,5,9,10,7
52857,6,5,22,87,0
52858,4,5,7,11,11
52859,8,6,44,10,0
52861,4,4,16,10,0
52863,8,6,45,10,1
52864,5,5,7,11,11
52866,4,5,25,10,0
52868,5,4,50,668,0
52869,4,5,7,11,11
52871,6,6,51,73,0
52874,5,5,13,11,2
52876,4,4,10,10,8
52880,4,5,7,11,10
52881,7,6,23,9,1
52882,4,6,18,10,1
52883,5,5,9,1,1
52884,4,5,31,18,0
52885,5,4,13,9,2
52888,6,7,18,4,0
52890,5,6,31,10,0
52891,4,5,7,9,9
52892,4,5,7,9,9
52893,6,6,12,10,7
52900,8,7,84,10,0
52902,6,6,24,10,2
52907,6,6,32,10,1
52909,6,5,17,10,6
52912,6,6,23,10,8
52918,6,7,19,30,1
52921,7,8,35,10,0
52924,6,6,14,812,1
52926,4,5,9,10,6
52927,4,5,9,10,6
52928,4,6,9,10,3
52932,5,6,15,10,2
52936,9,8,167,50,0
52942,4,5,12,10,1
52943,5,5,14,16,2
52945,5,5,14,10,3
52946,7,7,86,41,0
52950,4,5,12,3,1
52953,4,5,8,10,10
52956,5,5,49,10,1
52957,5,5,16,33,1
52958,7,6,20,10,2
52959,5,5,15,10,1
52960,4,6,9,10,10
52964,6,5,9,1,1
52969,4,5,13,10,1
52971,6,5,19,10,0
52973,5,6,16,12,3
52980,5,6,15,10,9
52981,6,6,19,65,3
52982,6,6,15,81,1
52984,4,5,8,10,3
52988,4,5,13,10,2
52992,4,5,7,10,10
52999,4,6,23,127,0
53008,4,5,24,10,0
53010,4,6,17,8,0
53016,6,6,30,10,5
53018,5,5,20,10,5
53021,5,7,68,6,0
53023,4,5,11,10,1
53026,4,5,18,19,1
53028,4,5,7,10,10
53036,4,6,32,11,0
53038,6,5,38,228,0
53040,4,5,7,10,10
53042,8,6,38,10,0
53043,4,6,11,73,2
53046,4,5,18,11,1
53047,4,6,13,1,0
53050,5,5,23,11,0
53054,5,5,7,10,10
53055,4,5,20,57,0
53060,4,6,17,10,2
53061,6,6,13,118,2
53065,5,5,11,10,10
53066,5,5,29,10,1
53068,7,5,88,607,0
53069,4,5,9,10,4
53070,4,6,11,11,9
53071,6,6,10,10,5
53072,5,5,18,11,1
53075,4,6,12,17,1
53083,6,6,18,11,6
53084,4,6,9,11,9
53085,5,5,22,38,0
53086,6,6,14,33,1
53087,4,6,11,10,5
53088,4,5,21,11,0
53090,4,5,7,11,11
53093,6,5,35,11,0
53094,4,5,8,11,11
53095,4,4,9,31,3
53098,7,5,38,569,0
53100,4,5,7,11,11
53113,4,7,12,4,0
53114,4,6,37,17,0
53118,4,5,7,11,11
53121,6,5,14,12,9
53122,4,5,10,11,1
53124,4,5,56,11,0
53125,4,5,17,11,0
53126,4,5,10,136,1
53128,6,5,18,11,4
53131,8,9,27,69,0
53133,7,9,84,54,0
53135,7,5,42,10,0
53137,4,6,16,11,0
53140,7,6,27,10,4
53141,6,6,16,821,0
53143,4,6,21,11,0
53146,4,6,14,2,1
53150,4,6,18,11,0
53152,6,6,12,11,0
53153,4,5,18,10,0
53154,4,5,40,16,0
53157,4,5,12,11,4
53165,5,4,16,11,5
53167,6,7,47,18,1
53169,4,7,19,11,0
53173,4,5,9,87,2
53177,6,7,25,5,0
53178,4,5,27,22,0
53179,4,6,17,11,0
53180,7,6,15,11,0
53181,8,7,46,11,0
53185,4,6,10,13,9
53188,4,6,8,11,0
53191,6,6,13,35,0
53202,6,7,131,11,0
53206,4,7,13,11,0
53210,4,6,8,11,0
53211,4,6,19,13,6
53214,4,5,17,15,3
53216,7,9,146,1253,0
53217,6,6,24,11,0
53218,4,5,96,11,1
53219,6,6,12,11,0
53227,5,5,8,11,11
53233,4,6,16,11,0
53235,6,6,10,11,0
53236,4,5,7,11,11
53238,4,6,9,11,8
53240,6,6,13,30,0
53241,6,7,68,44,1
53244,4,5,9,44,0
53246,6,5,9,11,0
53248,4,5,7,2,2
53257,4,6,14,11,0
53261,6,6,12,11,0
53263,6,6,20,11,0
53267,4,7,11,11,0
53271,5,6,69,11,0
53272,4,5,39,8,0
53274,4,5,13,17,2
53275,6,5,29,32,0
53279,6,6,23,621,1
53281,4,6,10,11,0
53287,6,7,35,11,0
53290,6,6,21,109,0
53295,5,4,15,21,0
53296,5,5,15,39,1
53297,4,6,12,11,0
53299,4,5,21,11,1
53301,4,6,14,11,0
53304,4,6,14,2,0
53309,4,5,9,11,10
53313,4,5,9,11,1
53317,4,4,9,15,14
53318,6,7,24,11,1
53319,6,8,50,11,0
53328,4,6,8,11,0
53329,4,7,11,11,0
53330,5,5,7,11,11
53331,7,7,20,11,0
53336,4,5,9,11,11
53340,6,5,15,56,3
53342,4,5,12,20,1
53343,4,6,8,11,9
53344,4,5,25,302,0
53345,7,6,25,11,0
53347,5,6,34,657,1
53348,4,6,16,25,1
53350,4,6,58,11,0
53352,8,7,32,11,0
53353,4,6,16,15,4
53355,4,6,30,11,0
53356,4,7,54,11,1
53357,4,7,61,11,0
53359,4,6,33,11,0
53360,6,7,59,13,0
53361,6,5,10,11,11
53362,6,7,18,11,0
53366,5,5,28,12,1
53372,4,3,20,3,0
53373,4,5,7,11,11
53376,4,6,13,11,0
53379,4,6,11,11,0
53381,4,6,43,11,0
53382,4,6,8,11,0
53383,6,7,17,11,0
53387,4,6,10,22,1
53390,8,7,95,11,1
53391,4,5,10,11,11
53396,4,6,11,11,0
53398,4,5,7,11,11
53405,6,6,21,12,0
53409,5,6,19,12,1
53412,7,6,23,11,4
53413,4,5,8,10,2
53418,4,6,14,12,3
53421,4,6,21,11,2
53424,6,6,15,101,0
53426,5,7,22,11,1
53428,4,4,7,11,11
53431,4,5,23,25,1
53434,4,5,8,11,11
53435,4,5,29,10,0
53439,4,6,16,11,0
53442,4,5,12,11,1
53446,4,4,12,11,6
53454,4,6,19,12,1
53456,4,5,14,1,0
53462,4,5,7,4,4
53463,4,6,9,76,2
53465,4,4,8,11,0
53466,5,4,10,3,3
53468,5,6,13,11,0
53469,6,5,10,52,4
53471,4,7,50,11,0
53473,4,4,13,5,0
53474,6,5,19,64,0
53475,4,5,7,5,5
53476,4,6,12,53,7
53477,4,5,10,6,0
53479,4,6,18,5,0
53480,4,5,10,73,2
53481,4,6,11,10,0
53488,4,5,9,5,5
53489,9,8,49,34,2
53491,6,5,13,6,0
53493,4,5,14,44,0
53496,6,5,99,6,0
53500,4,5,15,65,1
53501,4,5,13,7,0
53503,4,6,12,1,0
53505,4,5,7,7,7
53521,4,5,12,47,2
53523,4,5,16,7,0
53526,4,5,13,7,1
53528,6,9,42,6,0
53531,4,6,31,266,1
53534,6,5,19,8,1
53541,5,4,35,7,0
53542,6,5,45,16,1
53548,6,5,11,10,0
53552,4,5,10,7,7
53556,6,6,17,7,1
53562,6,6,14,7,4
53563,5,5,19,7,0
53569,7,6,25,7,1
53575,7,6,40,19,0
53576,6,6,18,10,0
53580,4,5,7,2,2
53590,4,6,12,10,0
53592,6,6,18,1114,1
53594,4,5,8,10,0
53595,4,6,20,18,0
53596,6,6,22,11,11
53602,4,6,15,11,7
53614,4,5,9,11,0
53616,4,5,27,10,0
53617,4,5,17,11,3
53620,6,5,13,11,0
53622,5,5,25,18,0
53625,4,5,10,234,0
53627,4,5,11,11,10
53629,5,4,39,11,0
53632,4,5,26,10,0
53637,4,5,14,30,0
53650,5,6,8,10,0
53652,4,6,9,7,6
53655,4,5,9,11,9
53656,5,4,37,11,2
53657,6,5,25,11,2
53658,4,5,12,13,2
53660,4,6,9,16,10
53662,6,6,61,11,0
53663,4,6,11,11,0
53666,6,7,65,10,0
53667,6,8,36,11,0
53670,4,4,14,11,2
53673,4,6,43,11,1
53674,6,7,31,11,3
53675,8,7,26,2,0
53677,5,5,8,11,11
53678,4,5,7,11,11
53679,4,4,11,334,1
53681,6,5,50,11,3
53683,4,5,28,12,0
53684,6,6,35,27,2
53686,4,5,11,11,3
53689,4,6,25,11,0
53690,5,4,23,11,0
53696,6,6,25,35,1
53699,6,6,11,11,0
53700,6,5,19,11,3
53702,5,5,16,57,0
53703,6,8,15,1,0
53704,4,6,8,11,0
53706,6,6,12,11,5
53708,4,6,14,11,2
53709,6,7,30,632,1
53713,4,5,10,87,1
53721,4,5,72,11,2
53724,4,5,12,11,3
53725,4,5,24,11,1
53727,6,5,23,11,4
53729,4,5,7,11,11
53735,5,6,16,11,2
53737,6,8,42,12,0
53745,4,5,13,11,3
53747,5,5,27,11,3
53755,4,5,7,13,13
53757,4,5,11,11,11
53760,4,5,13,11,8
53762,4,5,7,11,11
53769,4,5,7,12,12
53773,4,5,7,11,11
53775,4,4,11,9,2
53782,4,6,12,11,0
53783,6,5,26,2,0
53786,6,5,13,303,0
53787,4,6,22,11,0
53789,4,5,9,11,4
53790,4,5,7,11,11
53791,6,7,43,96,1
53792,6,5,33,19,1
53793,6,7,35,11,0
53794,6,6,12,79,0
53799,4,5,11,33,3
53800,4,5,17,20,1
53805,7,8,36,11,0
53806,6,6,22,7,0
53808,4,6,13,11,1
53812,9,8,44,11,0
53819,4,5,8,11,10
53820,4,6,19,11,1
53826,4,5,8,11,3
53835,4,5,7,12,12
53845,6,5,27,12,3
53852,4,5,13,12,2
53853,4,5,9,12,0
53854,6,6,12,43,0
53855,4,6,10,12,6
53858,4,5,8,12,10
53861,6,6,20,11,3
53863,6,6,12,11,3
53871,4,5,7,11,11
53873,4,5,13,11,0
53874,5,4,14,11,8
53876,5,6,19,12,1
53881,4,5,12,12,3
53882,8,6,88,14,0
53883,7,8,60,11,0
53888,4,5,24,12,1
53892,6,5,13,12,6
53902,4,5,8,11,5
53906,4,5,8,11,11
53908,4,6,29,11,0
53914,4,6,18,153,1
53916,4,5,32,12,1
53917,6,5,14,29,1
53919,6,5,27,11,0
53920,4,5,13,11,1
53926,4,5,26,11,1
53929,6,6,14,14,4
53931,4,7,24,11,1
53943,6,6,27,1002,0
53944,6,7,29,1,0
53948,5,4,16,11,6
53950,4,5,32,159,0
53951,5,5,13,115,1
53952,7,7,50,11,0
53954,4,5,9,11,11
53956,4,5,9,11,10
53957,4,5,19,12,1
53965,5,5,22,20,0
53966,3,2,5,1,0
53968,4,5,8,11,11
53974,4,5,16,12,4
53978,6,6,14,14,2
53980,4,6,48,16,0
53983,6,5,19,11,2
53984,6,5,45,12,3
53987,6,6,14,32,0
53988,6,7,26,11,1
53989,4,6,13,10,0
53993,4,6,44,19,1
53995,4,6,12,11,4
53996,6,6,17,12,0
54006,4,5,25,11,1
54008,5,5,15,12,9
54010,4,5,11,11,4
54011,4,5,16,42,0
54012,6,6,18,310,0
54013,6,6,29,11,2
54017,6,6,10,12,11
54019,4,5,7,12,12
54021,8,6,12,427,1
54025,4,6,15,11,6
54032,4,5,9,12,6
54035,4,5,8,26,3
54037,7,5,41,11,2
54039,4,5,15,12,7
54042,4,5,7,12,12
54044,4,4,7,11,11
54046,6,5,9,12,11
54049,7,6,33,12,2
54050,5,4,33,12,2
54058,4,5,11,256,0
54063,4,5,9,12,12
54065,5,5,83,12,0
54071,4,4,8,12,6
54073,5,6,21,3,0
54074,4,5,21,14,5
54082,4,6,12,20,4
54083,4,5,16,13,7
54086,6,5,19,12,1
54090,4,7,27,1,0
54093,4,5,7,12,12
54095,4,6,18,12,0
54098,7,6,33,13,4
54101,4,5,8,12,12
54103,4,5,15,123,1
54105,6,6,14,60,11
54113,5,5,18,12,5
54118,4,6,32,12,4
54119,5,4,12,12,11
54121,6,7,20,12,1
54124,4,5,10,12,0
54128,4,5,25,13,0
54132,4,6,13,66,0
54134,5,5,17,13,5
54136,6,5,15,5,2
54141,5,5,19,12,0
54143,4,5,42,12,0
54148,4,5,9,16,12
54149,9,8,46,30,0
54150,5,4,30,13,1
54154,4,5,11,16,0
54155,6,7,41,12,0
54160,5,5,10,12,11
54161,5,6,38,13,1
54162,6,5,21,14,3
54163,7,6,26,12,3
54164,4,5,11,28,0
54166,4,6,9,14,14
54171,8,6,24,14,8
54177,5,5,9,12,11
54178,8,6,15,84,0
54185,4,6,35,14,1
54186,4,6,11,13,3
54188,6,6,22,39,1
54200,4,5,7,13,13
54205,4,5,7,13,13
54206,4,6,9,13,13
54208,4,5,14,80,0
54210,4,5,20,13,0
54213,4,6,14,13,5
54222,4,4,16,12,2
54226,4,5,30,12,0
54239,4,6,15,15,0
54240,4,5,9,12,4
54244,4,6,30,13,1
54247,4,6,17,17,1
54250,6,6,23,13,1
54251,4,6,11,28,3
54253,4,6,36,14,1
54265,6,7,25,48,0
54266,5,5,37,14,0
54267,6,6,73,41,0
54268,4,5,19,13,1
54269,4,5,7,13,13
54270,4,6,10,2,0
54274,8,7,69,424,0
54276,5,5,13,156,1
54278,4,5,9,14,7
54279,4,5,11,22,1
54280,4,6,19,156,0
54283,4,6,16,13,2
54292,4,5,12,14,12
54295,6,7,22,13,1
54296,4,5,24,13,1
54297,5,6,18,10,1
54298,4,5,35,10,0
54307,4,5,7,13,13
54308,4,5,23,7,1
54312,4,5,19,28,0
54320,4,6,79,13,0
54324,6,4,24,365,1
54327,7,7,26,13,2
54329,7,7,17,13,0
54332,5,4,27,13,2
54336,4,5,28,14,0
54340,4,5,18,14,7
54341,4,5,7,13,13
54348,7,5,32,13,0
54349,4,5,9,13,12
54351,5,6,11,13,11
54364,5,5,25,14,2
54365,4,5,8,13,11
54370,4,6,17,1165,0
54371,4,5,18,14,0
54374,6,5,21,13,4
54375,4,5,7,14,14
54377,6,6,32,14,3
54378,4,6,50,15,0
54383,6,5,23,13,4
54384,5,6,11,48,0
54394,5,5,25,14,0
54396,4,5,7,14,14
54399,4,5,11,68,1
54402,4,5,11,14,13
54403,6,5,9,14,10
54409,6,5,15,13,7
54410,8,6,80,12,0
54411,4,5,12,13,2
54412,5,4,12,12,11
54418,4,6,9,81,9
54426,5,7,22,537,0
54430,4,5,7,13,13
54434,4,5,7,13,13
54435,8,7,27,19,0
54436,4,5,17,13,6
54443,7,7,33,13,6
54444,6,5,18,13,6
54447,7,6,33,13,2
54448,6,5,20,13,3
54452,4,4,28,13,1
54453,4,5,9,13,13
54454,7,6,30,13,1
54455,5,4,27,13,0
54456,6,6,10,13,6
54457,4,6,28,158,0
54462,4,5,33,3,0
54463,4,5,11,13,12
54465,4,6,12,13,8
54468,4,6,12,11,0
54469,5,6,9,13,9
54470,4,5,11,22,0
54472,4,5,12,13,1
54474,6,5,15,26,1
54477,4,4,17,15,0
54478,6,6,42,13,0
54479,4,5,11,14,12
54482,4,6,16,13,1
54487,4,5,18,13,1
54491,4,6,10,18,2
54496,6,7,46,18,1
54497,4,5,25,13,0
54498,3,3,4,1,0
54503,4,6,14,13,2
54505,4,5,31,13,0
54508,5,5,8,13,13
54514,4,5,7,13,13
54518,4,5,12,41,1
54519,5,5,26,13,1
54520,6,5,23,13,0
54528,5,5,17,13,0
54530,4,5,12,17,2
